sale_price,living_area,bedrooms,house_age,overall_quality,overall_condition,lot_area,full_bath,neighborhood,year_built,year_sold
106500,992,2,37,4,5,1533,1,MeadowV,1970,2007
93900,1092,3,37,4,6,1495,1,MeadowV,1970,2007
75000,1092,3,37,4,5,2001,1,MeadowV,1970,2007
84500,630,1,37,4,6,1936,1,MeadowV,1970,2007
75190,1092,3,31,4,3,1890,1,MeadowV,1976,2007
146800,1062,3,31,6,5,11333,1,Mitchel,1976,2007
153500,1008,1,30,5,5,9129,1,Mitchel,1977,2007
188000,1356,3,30,6,6,15957,2,Mitchel,1977,2007
196000,1676,3,30,5,6,33983,1,Mitchel,1977,2007
157000,1432,3,30,5,7,8286,1,Mitchel,1977,2007
138000,796,2,36,5,7,6723,1,Mitchel,1971,2007
129500,768,2,37,5,7,7244,1,Mitchel,1970,2007
80000,1608,3,46,4,3,27697,1,Mitchel,1961,2007
129500,845,2,25,4,6,7599,1,Mitchel,1982,2007
135000,1178,3,31,5,6,11000,1,Mitchel,1976,2007
124500,816,2,25,5,7,8314,1,Mitchel,1982,2007
139000,816,2,24,5,7,11625,1,Mitchel,1983,2007
93500,974,3,16,5,5,10712,1,Mitchel,1991,2007
124500,887,3,23,5,6,10447,1,Mitchel,1984,2007
149900,1293,2,52,6,5,11027,2,NAmes,1954,2006
157500,1024,2,50,6,6,10533,1,NAmes,1956,2006
169000,1797,3,49,5,5,11765,1,NAmes,1957,2006
252000,1390,1,49,6,6,39384,1,NAmes,1957,2006
192100,1851,3,37,7,6,11727,2,NAmes,1969,2006
183500,1525,3,9,6,5,8238,2,Gilbert,1997,2006
222000,2236,4,9,7,5,13006,2,Gilbert,1997,2006
170000,1671,3,11,6,5,13041,2,Gilbert,1995,2006
187500,1498,3,11,6,5,13031,2,Gilbert,1995,2006
202000,1776,3,10,6,5,9783,2,Gilbert,1996,2006
185000,1511,3,9,6,5,11207,2,Gilbert,1997,2006
320000,2462,4,1,7,5,19378,2,Gilbert,2005,2006
240000,1670,3,0,7,5,14859,2,Gilbert,2006,2006
250000,2064,4,1,8,5,13128,2,Gilbert,2005,2006
239900,1801,3,1,8,5,10463,2,Gilbert,2005,2006
309000,2212,3,1,7,5,13751,2,Gilbert,2005,2006
274725,2021,3,0,7,5,23257,2,Gilbert,2006,2006
270000,2687,4,12,8,5,13108,2,StoneBr,1994,2006
183500,1169,3,13,6,6,8076,2,Gilbert,1993,2006
165600,1501,3,13,6,5,7685,2,Gilbert,1993,2006
176500,1632,3,8,7,5,9084,2,Gilbert,1998,2006
130000,1204,2,19,8,5,3701,2,StoneBr,1987,2006
239000,1767,2,19,7,7,5306,2,StoneBr,1987,2006
275000,1742,2,21,8,5,6563,2,StoneBr,1985,2006
457347,2798,3,1,9,5,16023,3,StoneBr,2005,2006
545224,3390,5,0,10,5,18062,3,StoneBr,2006,2006
356383,2473,4,0,9,5,12292,2,StoneBr,2006,2006
556581,2868,4,1,9,5,16056,3,StoneBr,2005,2006
361919,2576,4,0,8,5,12438,2,StoneBr,2006,2006
535000,2698,4,0,10,5,16052,2,StoneBr,2006,2006
401179,2795,4,1,9,5,15922,3,StoneBr,2005,2006
438780,2945,3,0,10,5,13682,3,StoneBr,2006,2006
169000,2320,2,58,5,6,14762,2,Gilbert,1948,2006
145000,1056,3,51,5,5,34650,1,Gilbert,1955,2006
318000,1714,2,1,9,5,8147,2,StoneBr,2005,2006
319000,1826,3,1,8,5,11302,2,StoneBr,2005,2006
470000,2000,3,1,9,5,18261,2,StoneBr,2005,2006
202500,1621,3,22,7,7,14145,2,NWAmes,1984,2006
229000,2183,4,18,7,5,13837,2,NWAmes,1988,2006
235000,2263,3,29,7,7,16659,2,NWAmes,1977,2006
190000,1574,3,30,6,5,18800,2,NWAmes,1976,2006
169000,1102,2,26,6,6,10464,1,NWAmes,1980,2006
241500,1872,3,18,7,5,10400,2,NWAmes,1988,2006
188900,1857,4,28,7,5,10530,2,NWAmes,1978,2006
207500,1686,3,26,6,6,10240,2,NWAmes,1980,2006
250000,2784,5,28,7,5,16692,3,NWAmes,1978,2006
179900,1552,3,31,6,6,11475,2,NWAmes,1975,2006
172000,1083,2,30,7,5,9927,1,NWAmes,1976,2006
294323,2318,3,1,7,5,9512,2,Somerst,2005,2006
184500,1875,3,31,6,6,10530,3,NWAmes,1975,2006
153500,1074,3,31,5,6,10140,1,NWAmes,1975,2006
162900,1664,4,30,7,5,10140,2,NWAmes,1976,2006
181000,1309,3,32,6,6,10140,1,NWAmes,1974,2006
155000,1103,3,32,6,6,10000,2,NWAmes,1974,2006
138800,1096,3,37,5,5,15870,1,NAmes,1969,2006
116050,864,3,36,4,5,9353,1,NAmes,1970,2006
88000,858,3,35,4,4,8125,1,NAmes,1971,2006
97500,874,3,35,4,4,7200,1,NAmes,1971,2006
190000,1419,2,4,6,5,8773,2,NAmes,2002,2006
105500,1092,3,33,6,5,2760,1,BrDale,1973,2006
125500,1365,3,33,5,6,2160,1,BrDale,1973,2006
83000,987,2,33,6,5,1953,1,BrDale,1973,2006
116000,1030,3,34,6,7,1890,1,BrDale,1972,2006
91500,1218,3,35,6,5,1680,1,BrDale,1971,2006
118000,1218,3,34,6,7,1680,1,BrDale,1972,2006
89000,948,2,34,6,5,1680,1,BrDale,1972,2006
108000,1092,3,34,6,5,1680,1,BrDale,1972,2006
94500,987,2,34,6,5,1680,1,BrDale,1972,2006
146300,1069,2,31,6,5,4043,2,NPkVill,1975,2006
145000,1387,3,39,5,7,7514,1,NAmes,1967,2006
123000,900,3,39,5,5,7838,1,NAmes,1967,2006
137500,1055,2,30,7,7,2280,2,NPkVill,1976,2006
144000,1456,3,30,6,5,2179,2,NPkVill,1976,2006
315000,1980,3,2,9,5,16737,2,NridgHt,2004,2006
412083,2589,4,0,9,5,16387,2,NridgHt,2006,2006
342643,2596,4,0,9,5,16259,3,NridgHt,2006,2006
252000,1618,2,2,8,5,16163,2,NridgHt,2004,2006
465000,2076,2,0,10,5,13891,2,NridgHt,2006,2006
293000,1740,4,0,7,5,12228,2,NridgHt,2006,2006
415000,1868,2,1,9,5,14780,2,NridgHt,2005,2006
326000,1850,3,2,9,5,16033,2,NridgHt,2004,2006
325300,2376,4,1,8,5,14215,3,NridgHt,2005,2006
309000,2452,4,2,8,5,13418,3,NridgHt,2004,2006
300000,2206,4,1,9,5,13975,2,NridgHt,2005,2006
275500,2098,3,1,8,5,10240,2,NridgHt,2005,2006
338500,2091,3,1,9,5,9942,2,NridgHt,2005,2006
345000,2324,4,1,9,5,11924,3,NridgHt,2005,2006
344133,2253,3,1,8,5,12867,2,NridgHt,2005,2006
298236,2389,4,0,8,5,10672,2,NridgHt,2006,2006
329900,2358,4,1,8,5,11643,2,NridgHt,2005,2006
360000,1944,3,3,9,5,12378,2,NridgHt,2003,2006
281000,1970,3,0,8,5,11065,2,NridgHt,2006,2006
372397,1792,2,1,9,5,13758,2,NridgHt,2005,2006
378000,1780,2,2,9,5,14828,2,NridgHt,2004,2006
374000,1792,2,3,9,5,11846,2,NridgHt,2003,2006
437154,2728,4,1,9,5,20431,2,NridgHt,2005,2006
275000,1904,3,1,8,5,10927,2,NridgHt,2005,2006
279000,1914,3,2,8,5,13215,2,NridgHt,2004,2006
185850,1364,2,1,7,5,7052,2,NridgHt,2005,2006
282500,1565,2,1,9,5,5911,2,NridgHt,2005,2006
202500,1368,2,1,7,5,6955,2,NridgHt,2005,2006
202665,1368,2,1,7,5,6792,2,NridgHt,2005,2006
332200,1686,1,0,9,5,7740,2,NridgHt,2006,2006
310090,1666,2,0,9,5,6373,2,NridgHt,2006,2006
171750,1405,2,3,7,5,3136,2,NridgHt,2003,2006
169990,1316,3,1,6,5,10237,2,Gilbert,2005,2006
170440,1456,3,1,6,5,10237,2,Gilbert,2005,2006
169985,1492,3,0,7,5,10237,2,Gilbert,2006,2006
179665,1496,3,0,7,5,17104,2,Gilbert,2006,2006
219210,1863,4,0,7,5,14054,2,Gilbert,2006,2006
174190,1326,3,0,6,5,11660,2,Gilbert,2006,2006
172785,1456,3,0,6,5,15578,2,Gilbert,2006,2006
258000,2373,4,2,8,5,11631,2,Gilbert,2004,2006
185101,1492,3,0,7,5,9073,2,Gilbert,2006,2006
210250,1364,2,0,7,5,3087,2,Blmngtn,2006,2006
234000,1557,2,3,7,5,3196,2,Blmngtn,2003,2006
215000,1456,2,3,8,5,3196,2,Blmngtn,2003,2006
246990,1511,2,4,7,5,2938,2,Blmngtn,2002,2006
178740,1414,2,2,7,5,3072,2,Blmngtn,2004,2006
225000,1548,2,2,7,5,3072,2,Blmngtn,2004,2006
167240,1248,2,1,7,5,3010,2,Blmngtn,2005,2006
156820,1142,2,1,7,5,3010,2,Blmngtn,2005,2006
213490,1506,2,1,7,5,3013,2,Blmngtn,2005,2006
264561,1567,1,0,8,5,3982,2,Blmngtn,2006,2006
246578,1500,2,0,7,5,4045,2,Blmngtn,2006,2006
192140,1838,4,1,5,5,21930,2,Gilbert,2005,2006
183200,1509,3,4,6,5,7861,2,Gilbert,2002,2006
178000,1414,3,2,8,5,9056,2,Gilbert,2004,2006
201490,1598,3,2,7,5,9171,2,Gilbert,2004,2006
230500,1936,3,6,8,5,11194,2,Gilbert,2000,2006
180000,1509,3,3,7,5,7875,2,Gilbert,2003,2006
172400,1664,3,6,6,5,8121,2,Gilbert,2000,2006
215000,1889,3,6,6,5,8658,2,Gilbert,2000,2006
199900,1886,4,8,7,5,11214,2,Gilbert,1998,2006
173000,1671,3,6,6,5,10852,2,Gilbert,2000,2006
287602,2322,4,0,7,5,12104,3,Gilbert,2006,2006
230000,2291,4,7,7,5,8738,2,Gilbert,1999,2006
348000,2392,3,9,8,5,9452,2,NoRidge,1997,2006
286000,1976,3,8,8,5,9660,2,NoRidge,1998,2006
300000,2234,3,6,8,5,9545,2,NoRidge,2000,2006
625000,3627,4,11,10,5,35760,3,NoRidge,1995,2006
405000,2855,4,6,9,5,9233,2,NoRidge,2000,2006
280000,1924,3,8,8,5,12011,2,NoRidge,1998,2006
258000,2263,4,8,8,5,12090,2,NoRidge,1998,2006
350000,2726,4,11,8,5,10019,2,NoRidge,1995,2006
584500,3500,4,13,9,5,17242,3,NoRidge,1993,2006
321000,2494,4,12,8,5,10236,2,NoRidge,1994,2006
290000,2526,4,12,8,5,10120,2,NoRidge,1994,2006
315000,2799,3,13,8,5,12585,2,NoRidge,1993,2006
252000,1964,3,1,8,5,12447,2,Somerst,2005,2006
336820,1670,2,0,8,5,15218,2,Somerst,2006,2006
423000,2097,1,1,8,5,20896,1,Somerst,2005,2006
290000,1660,3,0,8,5,10182,2,Somerst,2006,2006
232000,1616,3,1,7,5,8688,2,Somerst,2005,2006
199000,1504,3,0,8,5,10936,2,Somerst,2006,2006
198600,1278,2,0,8,5,8640,2,Somerst,2006,2006
405749,2640,3,0,9,5,13162,3,Somerst,2006,2006
232600,1489,3,0,8,5,11216,2,Somerst,2006,2006
266000,1939,3,0,8,5,10728,2,Somerst,2006,2006
186500,1553,3,1,7,5,8125,2,Somerst,2005,2006
200825,1716,3,1,6,5,8125,2,Somerst,2005,2006
197000,1576,3,0,7,5,8125,2,Somerst,2006,2006
185000,1262,2,0,6,5,7200,2,Somerst,2006,2006
176000,1266,3,1,7,5,7500,2,Somerst,2005,2006
187750,1301,2,0,7,5,7200,2,Somerst,2006,2006
139500,1142,3,1,6,5,7733,1,SawyerW,2005,2006
186800,1400,3,1,7,5,11024,2,SawyerW,2005,2006
132000,1131,3,1,6,5,13072,1,SawyerW,2005,2006
142500,1141,3,1,6,5,13072,1,SawyerW,2005,2006
158000,1158,3,2,6,5,13072,1,SawyerW,2004,2006
184000,1686,3,1,7,5,7800,2,SawyerW,2005,2006
184900,1585,3,1,7,5,7632,2,SawyerW,2005,2006
187000,1837,3,9,6,5,8304,2,SawyerW,1997,2006
175900,1603,3,14,6,5,7153,2,SawyerW,1992,2006
248500,1731,3,14,6,5,9370,2,SawyerW,1992,2006
172000,1398,2,16,6,5,7175,2,SawyerW,1990,2006
151000,1217,2,15,6,5,7175,2,SawyerW,1991,2006
150000,1320,3,12,6,5,9019,2,SawyerW,1994,2006
107000,1056,2,40,4,4,8900,1,SawyerW,1966,2006
119900,965,3,41,5,5,7800,1,SawyerW,1965,2006
129500,988,3,44,5,4,9100,1,Sawyer,1962,2006
125000,1728,6,43,5,5,9100,2,Sawyer,1963,2006
119500,1654,4,29,6,6,8927,2,Sawyer,1977,2006
144000,1211,2,44,5,6,9240,1,Sawyer,1962,2006
151000,1212,3,29,6,7,8471,1,Sawyer,1977,2006
126000,984,3,41,5,5,9308,1,Sawyer,1965,2006
116000,909,3,38,5,6,8450,1,Sawyer,1968,2006
133500,925,2,43,5,6,8638,1,Sawyer,1963,2006
120875,1024,3,41,5,6,13052,1,Sawyer,1965,2006
137000,935,3,41,5,6,13526,1,Sawyer,1965,2006
124000,912,3,42,5,6,8020,1,Sawyer,1964,2006
135000,1236,3,45,5,7,6993,1,Sawyer,1961,2006
129200,941,3,39,5,6,8789,1,Sawyer,1967,2006
260000,2646,3,32,7,4,14330,2,Veenker,1974,2006
260000,2417,4,15,8,5,16059,2,NoRidge,1991,2006
334000,2826,3,14,8,5,11025,2,NoRidge,1992,2006
310000,2520,5,13,8,7,14541,2,NoRidge,1993,2006
268000,2295,4,14,7,5,13346,2,NoRidge,1992,2006
262000,1624,2,12,8,5,12461,2,NoRidge,1994,2006
176400,1143,1,2,7,5,3628,1,Somerst,2004,2006
197000,1247,1,1,8,5,3316,1,Somerst,2005,2006
151000,1200,2,1,7,5,3180,2,Somerst,2005,2006
147400,1223,2,1,7,5,2544,2,Somerst,2005,2006
149900,1223,2,1,7,5,2544,2,Somerst,2005,2006
144152,1200,2,1,7,5,3180,2,Somerst,2005,2006
166000,1524,2,6,6,5,2998,2,Somerst,2000,2006
183900,1452,3,7,7,5,3735,2,Somerst,1999,2006
165000,1382,3,6,7,5,2651,2,Somerst,2000,2006
139000,1080,2,3,7,5,4447,2,Somerst,2003,2006
200000,1694,3,9,7,5,8314,2,Somerst,1997,2006
221000,1568,3,5,8,5,7180,2,Somerst,2001,2006
270000,1494,2,11,8,5,9549,1,Veenker,1995,2006
165000,1208,3,29,6,6,11250,1,Veenker,1977,2006
214000,1235,1,26,8,5,3760,1,Greens,1980,2006
188000,1036,1,26,8,5,3640,1,Greens,1980,2006
190000,1226,1,26,8,5,3874,1,Greens,1980,2006
170000,1226,1,28,8,5,3876,1,Greens,1978,2006
385000,1842,0,25,9,5,50271,0,Veenker,1981,2006
146500,1193,2,34,5,6,13110,2,NWAmes,1972,2006
170000,1920,4,38,7,6,10192,3,NWAmes,1968,2006
262500,2156,3,38,7,7,20781,2,NWAmes,1968,2006
179900,1416,3,38,6,6,11700,2,NWAmes,1968,2006
250000,2654,4,38,6,7,11029,2,NWAmes,1968,2006
165150,1790,4,34,6,5,10400,1,NWAmes,1972,2006
164500,1334,3,39,7,6,10140,2,NWAmes,1967,2006
140000,1164,3,37,7,5,9600,1,NWAmes,1969,2006
135500,980,3,39,5,5,9750,2,NAmes,1967,2006
142000,1051,3,38,5,5,9600,1,NAmes,1968,2006
155000,1770,4,38,5,5,8640,1,NAmes,1968,2006
157500,976,2,38,6,7,9360,1,NAmes,1968,2006
138500,1052,3,38,5,5,8400,1,NAmes,1968,2006
140000,898,3,38,5,6,8400,1,NAmes,1968,2006
124400,1051,3,40,5,5,9759,1,NAmes,1966,2006
158000,1141,3,39,5,7,9600,1,NAmes,1967,2006
146000,1200,1,41,5,8,9230,1,NAmes,1965,2006
190000,1993,4,35,6,5,14803,2,NWAmes,1971,2006
136500,1050,3,45,5,6,10659,1,NAmes,1961,2006
129900,864,3,48,5,5,9100,1,NAmes,1958,2006
145000,1712,4,47,5,5,8393,2,NAmes,1959,2006
185900,1565,3,41,6,7,8800,2,NAmes,1965,2006
160000,1251,3,42,6,6,8800,1,NAmes,1964,2006
167000,1488,3,42,6,6,10368,1,NAmes,1964,2006
157500,1440,4,42,5,6,9350,1,NAmes,1964,2006
140000,1095,2,48,6,5,10382,1,NAmes,1958,2006
150000,1053,3,48,5,7,8973,1,NAmes,1958,2006
151500,1248,3,46,5,7,10800,1,NAmes,1960,2006
129800,816,2,72,6,8,8550,1,NAmes,1934,2006
137000,1008,2,52,5,6,11425,1,NAmes,1954,2006
137000,1043,2,59,5,7,9724,1,NAmes,1947,2006
121600,1230,3,60,4,7,4712,1,BrkSide,1946,2006
85500,869,2,83,4,7,5900,1,BrkSide,1923,2006
79900,747,1,80,4,5,5825,1,BrkSide,1926,2006
127000,1252,3,98,5,8,7438,1,BrkSide,1908,2006
161000,1433,3,45,5,6,9600,1,NAmes,1961,2006
146500,1624,2,54,5,6,10858,1,NAmes,1952,2006
135000,1216,3,55,5,5,9600,1,NAmes,1951,2006
137900,2136,4,55,5,3,10680,2,NAmes,1951,2006
133000,1578,3,65,6,7,9490,1,NAmes,1941,2006
137000,1728,3,57,5,6,9462,1,NAmes,1949,2006
121000,936,2,52,5,6,9888,1,NAmes,1954,2006
119000,1584,4,39,5,5,8917,2,NAmes,1967,2006
172000,1246,3,42,6,5,12700,1,NAmes,1964,2006
98600,1235,2,45,5,3,8500,1,NAmes,1961,2006
226000,2157,4,40,7,6,14200,2,NAmes,1966,2006
118000,1128,2,52,5,5,9000,1,NAmes,1954,2006
235000,3112,4,88,8,4,25419,2,NAmes,1918,2006
135000,1008,2,43,6,7,9723,1,NAmes,1963,2006
132500,1190,3,44,5,6,7728,1,NAmes,1962,2006
143000,1144,3,47,5,6,8163,1,NAmes,1959,2006
132000,1364,3,49,5,5,8400,1,NAmes,1957,2006
145250,1383,3,46,6,5,11600,1,NAmes,1960,2006
162000,1336,3,48,6,6,9610,1,NAmes,1958,2006
148000,1370,3,50,5,6,10000,1,NAmes,1956,2006
141000,1092,2,49,5,5,14850,1,NAmes,1957,2006
153000,1124,3,50,6,6,10152,1,NAmes,1956,2006
134450,1236,2,49,5,6,10011,1,NAmes,1957,2006
135960,943,2,27,5,5,7032,1,NAmes,1979,2006
156000,1050,3,52,6,8,8092,1,NAmes,1954,2006
140000,1375,2,52,6,5,11310,1,NAmes,1954,2006
139500,1008,2,54,5,6,12778,1,NAmes,1952,2006
155000,1575,2,55,6,6,10170,1,NAmes,1951,2006
127000,1145,3,50,5,7,7700,1,NAmes,1956,2006
133500,1005,2,50,5,5,11050,1,NAmes,1956,2006
125000,1056,3,51,5,6,13600,1,NAmes,1955,2006
142000,884,2,55,5,6,15428,1,NAmes,1951,2006
167000,2039,3,65,7,5,21299,1,NAmes,1941,2006
159000,1384,2,50,5,5,13300,1,NAmes,1956,2006
180000,2640,5,81,5,5,22136,2,OldTown,1925,2006
127000,1312,3,59,6,6,7500,1,NAmes,1947,2006
112000,1310,2,82,6,6,7000,2,OldTown,1924,2006
99800,713,2,76,3,8,10410,1,OldTown,1930,2006
117000,833,2,52,5,7,5400,1,OldTown,1954,2006
108480,1073,2,85,5,6,5400,1,OldTown,1921,2006
68000,715,2,77,3,3,10914,1,NAmes,1929,2006
86900,720,1,106,4,8,7008,1,OldTown,1900,2006
120000,1130,2,86,5,6,10800,1,OldTown,1920,2006
155500,1595,3,91,6,8,7200,2,OldTown,1915,2006
80000,1760,4,96,4,4,10818,1,OldTown,1910,2006
105000,1214,3,91,3,4,10410,1,OldTown,1915,2006
160000,2414,3,106,5,4,10800,2,OldTown,1900,2006
170000,1466,3,70,5,8,10800,2,OldTown,1936,2006
160000,1324,3,41,6,5,8658,2,NAmes,1965,2006
159950,1086,3,40,5,5,13400,1,NAmes,1966,2006
165000,1146,3,43,6,5,10184,1,NAmes,1963,2006
159000,1734,3,44,6,7,9786,1,NAmes,1962,2006
147000,1207,3,44,6,5,9510,1,NAmes,1962,2006
115000,912,2,42,5,5,7800,1,NAmes,1964,2006
159500,1194,3,47,6,6,8910,1,NAmes,1959,2006
120000,864,2,47,6,6,7332,1,NAmes,1959,2006
129900,816,2,49,5,7,7100,1,NAmes,1957,2006
183000,1773,3,45,6,6,10800,2,NAmes,1961,2006
157500,1472,2,47,7,5,11650,2,NAmes,1959,2006
277500,2448,3,44,7,8,18275,3,NAmes,1962,2006
207500,1600,2,49,5,6,16321,1,NAmes,1957,2006
147500,1521,3,56,4,6,12144,1,NAmes,1950,2006
135000,1192,4,57,4,4,10800,1,NAmes,1949,2006
109500,1040,2,56,5,7,7200,1,NAmes,1950,2006
109900,1040,2,56,4,5,7200,1,NAmes,1950,2006
133700,1040,3,47,5,5,7560,1,NAmes,1959,2006
81400,1040,2,56,3,4,8544,2,NAmes,1950,2006
87500,1040,2,57,3,4,8544,2,NAmes,1949,2006
93500,1040,2,56,3,4,8544,2,NAmes,1950,2006
119000,1556,4,46,5,5,8512,2,NAmes,1960,2006
141000,1150,3,47,5,6,7945,1,NAmes,1959,2006
146000,1150,3,45,5,4,7000,1,NAmes,1961,2006
155000,1348,3,40,6,5,7590,1,NAmes,1966,2006
134500,999,3,44,5,5,10205,1,NAmes,1962,2006
120000,1045,3,44,7,6,7400,1,NAmes,1962,2006
105000,864,3,44,5,6,7000,1,NAmes,1962,2006
124000,1025,3,44,5,5,7000,1,NAmes,1962,2006
169000,2014,5,106,5,8,9856,2,OldTown,1900,2006
107000,1328,3,81,4,4,9906,1,OldTown,1925,2006
135000,1668,3,58,5,6,9600,1,OldTown,1948,2006
111500,1657,4,86,4,6,5520,1,OldTown,1920,2006
156500,1416,3,106,6,8,9600,1,OldTown,1900,2006
178000,1641,3,81,7,7,9600,1,OldTown,1925,2006
139900,1428,4,106,7,7,6451,1,OldTown,1900,2006
105000,1004,2,76,7,8,3960,1,OldTown,1930,2006
110000,813,2,76,6,8,5684,1,OldTown,1930,2006
111500,1951,4,106,4,6,7745,2,OldTown,1900,2006
108000,1032,2,82,6,5,7741,1,OldTown,1924,2006
111500,844,2,81,5,7,5633,1,OldTown,1925,2006
124000,1750,3,126,5,6,9000,1,OldTown,1880,2006
105000,864,2,56,4,5,7200,1,OldTown,1950,2006
116000,1118,2,86,6,8,4400,1,OldTown,1920,2006
96900,1376,2,101,3,5,7614,1,OldTown,1905,2006
135500,960,3,51,5,7,6000,1,OldTown,1955,2006
139000,1566,5,82,5,7,6000,1,OldTown,1924,2006
61500,492,1,85,3,5,7830,1,OldTown,1921,2006
120000,1182,3,61,6,7,9576,1,OldTown,1945,2006
126175,1163,3,51,3,8,5820,1,OldTown,1955,2006
64000,840,2,86,3,4,5747,1,OldTown,1920,2006
137000,1928,4,96,6,8,9142,2,OldTown,1910,2006
87000,1774,4,106,4,2,9600,2,OldTown,1900,2006
163000,1768,2,92,7,7,10800,1,OldTown,1914,2006
155000,2104,5,96,7,6,6300,2,OldTown,1910,2006
79000,1440,3,106,5,4,5000,1,OldTown,1900,2006
144000,1690,3,90,7,6,8850,1,OldTown,1916,2006
114504,1368,3,96,6,7,3600,1,OldTown,1910,2006
157000,1762,4,86,7,7,7200,1,OldTown,1920,2006
125000,1200,4,83,6,5,11340,1,OldTown,1923,2006
475000,3608,4,114,10,9,22950,2,OldTown,1892,2006
93500,1248,2,86,5,7,5976,2,OldTown,1920,2006
125000,960,3,48,5,5,9750,1,OldTown,1958,2006
64500,1020,2,88,3,3,4761,1,IDOTRR,1918,2006
100000,788,2,65,4,5,7446,1,BrkSide,1941,2006
140200,1577,3,67,6,5,6435,1,BrkSide,1939,2006
202500,1827,2,82,6,7,11737,1,BrkSide,1924,2006
159000,1664,3,59,6,7,5000,2,BrkSide,1947,2006
119900,1118,3,67,5,7,7800,1,OldTown,1939,2006
114500,1176,3,72,6,6,6240,1,BrkSide,1934,2006
115000,1344,3,70,5,4,6240,1,BrkSide,1936,2006
75000,1162,3,76,3,5,6120,1,BrkSide,1930,2006
88000,1015,3,81,5,7,6120,1,BrkSide,1925,2006
80500,912,2,59,4,5,6240,1,BrkSide,1947,2006
149000,1576,3,78,5,6,6240,1,BrkSide,1928,2006
110000,1324,3,76,5,7,6120,1,BrkSide,1930,2006
110500,1103,2,81,6,6,6000,1,OldTown,1925,2006
89000,616,2,85,5,7,6000,1,BrkSide,1921,2006
113000,1048,2,84,5,6,6380,1,BrkSide,1922,2006
109000,816,2,81,5,5,11672,1,BrkSide,1925,2006
220000,2486,5,44,6,5,33120,2,OldTown,1962,2006
129000,960,3,36,4,5,9873,1,BrkSide,1970,2006
117000,1635,2,96,6,8,5310,1,OldTown,1910,2006
52500,693,2,65,4,4,4118,1,OldTown,1941,2006
107000,1430,3,82,4,5,10320,2,IDOTRR,1924,2006
116500,1330,3,96,5,8,7518,1,IDOTRR,1910,2006
72000,819,2,87,5,4,9000,1,IDOTRR,1919,2006
119500,1376,3,69,6,6,8600,2,IDOTRR,1937,2006
125500,1360,2,68,5,6,7200,1,IDOTRR,1938,2006
91000,1077,3,84,3,4,9786,1,IDOTRR,1922,2006
84500,754,2,71,6,8,6780,1,IDOTRR,1935,2006
90000,984,3,76,6,6,7200,1,IDOTRR,1930,2006
137500,1422,3,55,5,5,12375,1,Sawyer,1951,2006
150000,1921,4,42,6,5,11136,2,Sawyer,1964,2006
131000,1640,3,56,5,5,21370,1,Sawyer,1950,2006
130000,1352,3,48,5,4,6930,1,ClearCr,1958,2006
125000,1032,2,71,5,7,8250,1,Edwards,1935,2006
80000,879,2,70,5,3,5220,1,SWISU,1936,2006
157000,1073,2,2,7,5,5500,2,SWISU,2004,2006
148000,1382,3,43,4,5,11235,1,Sawyer,1963,2006
90000,1296,2,39,4,5,10791,2,Sawyer,1967,2006
154500,1068,3,43,6,8,8414,1,Sawyer,1963,2006
153600,1064,3,39,5,6,11327,1,Sawyer,1967,2006
164500,1320,3,40,5,6,11777,1,Sawyer,1966,2006
132000,934,2,42,6,7,10366,1,Sawyer,1964,2006
142500,1059,3,40,5,6,9000,1,Sawyer,1966,2006
158000,1159,3,38,5,5,11553,1,Sawyer,1968,2006
149500,1400,3,28,6,7,7844,1,Sawyer,1978,2006
165000,1458,3,39,5,5,9535,1,Sawyer,1967,2006
180000,1721,3,38,5,6,10335,2,Sawyer,1968,2006
160500,1040,3,28,6,6,7176,1,Sawyer,1978,2006
156500,1967,6,29,5,4,9662,2,Sawyer,1977,2006
157000,1949,6,29,5,4,8235,2,Sawyer,1977,2006
172500,1920,4,48,5,5,13650,2,Sawyer,1958,2006
155000,1803,3,49,5,4,13125,2,Sawyer,1957,2006
170000,1779,3,51,5,4,17920,1,Sawyer,1955,2006
105000,872,2,82,5,5,17529,1,Sawyer,1924,2006
145000,960,0,41,4,9,10246,0,Sawyer,1965,2006
168000,1437,3,50,5,6,14175,1,Sawyer,1956,2006
278000,1830,2,39,7,6,20355,1,ClearCr,1967,2006
164000,1000,1,43,5,6,13050,1,ClearCr,1963,2006
225000,2287,3,53,7,4,15593,2,ClearCr,1953,2006
130000,810,2,35,5,7,10820,1,Sawyer,1971,2006
142500,894,3,32,5,5,13350,1,Sawyer,1974,2006
148400,1700,2,26,7,5,1700,2,ClearCr,1980,2006
190000,1453,2,20,7,5,5271,1,ClearCr,1986,2006
146000,1350,3,52,4,5,9375,1,Edwards,1954,2006
128000,1150,3,64,5,5,6488,1,Edwards,1942,2006
225000,2008,3,58,5,8,7800,3,Edwards,1948,2006
274970,2201,4,40,6,7,19690,2,Edwards,1966,2006
235000,2009,4,78,6,7,19950,2,Edwards,1928,2006
415000,3672,5,71,6,8,19800,3,Edwards,1935,2006
182000,1560,3,44,5,5,11679,2,Edwards,1962,2006
135000,1488,3,54,5,6,12048,1,Edwards,1952,2006
137000,1057,3,51,5,8,10519,1,Edwards,1955,2006
136900,1855,4,52,6,4,9525,2,Edwards,1954,2006
149900,1609,5,53,6,5,9525,1,Edwards,1953,2006
123500,1148,2,54,5,7,6420,1,Edwards,1952,2006
